ZaporednaStevilkaPN;KlasifikacijaNesrece;UpravnaEnotaStoritve;DatumPN;UraPN;VNaselju;Lokacija;VrstaCesteNaselja;SifraCesteNaselja;TekstCesteNaselja;SifraOdsekaUlice;TekstOdsekaUlice;StacionazaDogodka;OpisKraja;VzrokNesrece;TipNesrece;VremenskeOkoliscine;StanjePrometa;StanjeVozisca;VrstaVozisca;GeoKoordinataX;GeoKoordinataY;ZaporednaStevilkaOsebeVPN;Povzrocitelj;Starost;Spol;UEStalnegaPrebivalisca;Drzavljanstvo;PoskodbaUdelezenca;VrstaUdelezenca;UporabaVarnostnegaPasu;VozniskiStazVLetih;VozniskiStazVMesecih;VrednostAlkotesta;VrednostStrokovnegaPregleda
2719;Z MATERIALNO ŠKODO;;26.02.2026;16;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00046;DOMŽALE-ŠENTJAKOB;4748;CESTA;OSTALO;TRÈENJE V OBJEKT;JASNO;GOST;SUHO;ASFALT;106411;468284;2;POVZROÈITELJ;21;ŽENSKI;GROSUPLJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;02;03;,00;,00
2720;Z MATERIALNO ŠKODO;;27.02.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;38201;NOVO MESTO;00036;LJUBLJANSKA CESTA;47;PARKIRNI PROSTOR;OSTALO;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;75781;512048;1;UDELEŽENEC;30;MOŠKI;ÈRNOMELJ;SLOVENIJA;BREZ POŠKODBE-UZ;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;12;02;,00;,00
2720;Z MATERIALNO ŠKODO;;27.02.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;38201;NOVO MESTO;00036;LJUBLJANSKA CESTA;47;PARKIRNI PROSTOR;OSTALO;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;75781;512048;2;UDELEŽENEC;53;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE-UZ;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;35;03;,00;,00
2721;Z MATERIALNO ŠKODO;LJUBLJANA;05.03.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;25131;PREŠERNOVA CESTA;15;KRIŽIŠÈE;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;101235;461128;1;UDELEŽENEC;22;ŽENSKI;LJUBLJANA;;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
2721;Z MATERIALNO ŠKODO;LJUBLJANA;05.03.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;25131;PREŠERNOVA CESTA;15;KRIŽIŠÈE;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;101235;461128;2;POVZROÈITELJ;34;ŽENSKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;16;03;,00;,00
2722;Z MATERIALNO ŠKODO;VELENJE;12.02.2026;21;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;59040;VELENJE;00037;TOMŠIÈEVA CESTA;45;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;OBLAÈNO;REDEK;SUHO;ASFALT;135863;508362;1;UDELEŽENEC;31;MOŠKI;;BOSNA IN HERCEGOVINA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;09;11;,00;,00
2722;Z MATERIALNO ŠKODO;VELENJE;12.02.2026;21;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;59040;VELENJE;00037;TOMŠIÈEVA CESTA;45;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;OBLAÈNO;REDEK;SUHO;ASFALT;135863;508362;2;POVZROÈITELJ;58;ŽENSKI;VELENJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;26;00;,00;,00
2723;Z MATERIALNO ŠKODO;KOPER;03.03.2026;21;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;17042;KOPER;00049;LJUBLJANSKA CESTA;5;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;OBLAÈNO;REDEK;SUHO;ASFALT;45368;401116;1;UDELEŽENEC;25;MOŠKI;KOPER;BOSNA IN HERCEGOVINA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;0;0;,00;,00
2723;Z MATERIALNO ŠKODO;KOPER;03.03.2026;21;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;17042;KOPER;00049;LJUBLJANSKA CESTA;5;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;OBLAÈNO;REDEK;SUHO;ASFALT;45368;401116;2;UDELEŽENEC;31;MOŠKI;;BOSNA IN HERCEGOVINA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;0;0;,00;,00
2723;Z MATERIALNO ŠKODO;KOPER;03.03.2026;21;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;17042;KOPER;00049;LJUBLJANSKA CESTA;5;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;OBLAÈNO;REDEK;SUHO;ASFALT;45368;401116;3;UDELEŽENEC;20;MOŠKI;PIRAN;SEVERNA MAKEDONIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;0;0;,00;,00
2724;Z MATERIALNO ŠKODO;;06.03.2026;5;NE;CESTA;REGIONALNA CESTA III. REDA;00635;RADOVLJICA-K.GOR-ÈEŠNJICA;01121;LESCE-K.GORICA-LIPNICA;4200;CESTA;NEPRILAGOJENA HITROST;BOÈNO TRÈENJE;JASNO;REDEK;SUHO;ASFALT;132770;436057;1;;-1;;LJUBLJANA;SLOVENIJA;;;;0;0;,00;,00
2724;Z MATERIALNO ŠKODO;;06.03.2026;5;NE;CESTA;REGIONALNA CESTA III. REDA;00635;RADOVLJICA-K.GOR-ÈEŠNJICA;01121;LESCE-K.GORICA-LIPNICA;4200;CESTA;NEPRILAGOJENA HITROST;BOÈNO TRÈENJE;JASNO;REDEK;SUHO;ASFALT;132770;436057;2;POVZROÈITELJ;51;MOŠKI;RADOVLJICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;33;04;,00;,00
2725;Z MATERIALNO ŠKODO;;05.03.2026;6;NE;CESTA;GLAVNA CESTA II. REDA;00104;KRANJ V-BRNIK-TRZIN-LJ;01136;KRANJ-SP.BRNIK;1800;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;122488;453975;1;POVZROÈITELJ;30;MOŠKI;;KOSOVO;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;10;11;,00;,00
2725;Z MATERIALNO ŠKODO;;05.03.2026;6;NE;CESTA;GLAVNA CESTA II. REDA;00104;KRANJ V-BRNIK-TRZIN-LJ;01136;KRANJ-SP.BRNIK;1800;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;122488;453975;2;UDELEŽENEC;30;MOŠKI;KRANJ;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
2726;Z MATERIALNO ŠKODO;;01.03.2026;18;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00055;UNEC-POSTOJNA;3000;CESTA;OSTALO;NALETNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;74003;443134;1;POVZROÈITELJ;61;MOŠKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;43;01;,62;,00
2726;Z MATERIALNO ŠKODO;;01.03.2026;18;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00055;UNEC-POSTOJNA;3000;CESTA;OSTALO;NALETNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;74003;443134;2;UDELEŽENEC;32;MOŠKI;IZDANO V DRUGI DRŽAVI;HRVAŠKA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;09;07;,00;,00
2727;Z LAŽJO TELESNO POŠKODBO;;20.02.2026;13;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;52052;OSREDEK-ŠENTJUR;0;NI ODSEKOV;15;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRÈENJE V OBJEKT;SNEG;TEKOÈ (NORMALEN);SNEŽENO - PLUŽENO;ASFALT;115223;528997;1;POVZROÈITELJ;19;MOŠKI;ŠENTJUR PRI CELJU;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;01;06;,00;,00
2728;Z LAŽJO TELESNO POŠKODBO;;27.02.2026;19;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;25205;ZALOŠKA CESTA;167;CESTA;PREMIKI Z VOZILOM;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;101934;466023;1;POVZROÈITELJ;46;ŽENSKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;0;0;,00;,00
2728;Z LAŽJO TELESNO POŠKODBO;;27.02.2026;19;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;25205;ZALOŠKA CESTA;167;CESTA;PREMIKI Z VOZILOM;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;101934;466023;2;UDELEŽENEC;38;MOŠKI;LJUBLJANA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK MOTORNEGA KOLESA;DA;0;0;,00;,00
2729;S HUDO TELESNO POŠKODBO;;05.03.2026;12;NE;CESTA;LOKALNA CESTA;96408;440004 BEGUNJE-PODNART;96408;BEGUNJE-MOŠNJE-PODNART;700;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;137005;437881;1;POVZROÈITELJ;73;MOŠKI;RADOVLJICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;47;00;,00;,00
2729;S HUDO TELESNO POŠKODBO;;05.03.2026;12;NE;CESTA;LOKALNA CESTA;96408;440004 BEGUNJE-PODNART;96408;BEGUNJE-MOŠNJE-PODNART;700;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;137005;437881;2;UDELEŽENEC;68;MOŠKI;JESENICE;SLOVENIJA;HUDA TELESNA POŠKODBA;KOLESAR;DA;0;0;,00;,00
2730;Z LAŽJO TELESNO POŠKODBO;;29.01.2026;15;NE;CESTA;REGIONALNA CESTA III. REDA;00664;GABER - URŠNA SELA - NM;02501;GABER-URŠNA S.-NOVO M.;10000;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OSTALO;OBLAÈNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;64705;509390;1;POVZROÈITELJ;27;MOŠKI;NOVO MESTO;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK MOPEDA DO 25 KM/H;DA;0;0;,00;2,15
2731;Z MATERIALNO ŠKODO;;17.02.2026;16;NE;CESTA;REGIONALNA CESTA III. REDA;00749;VOSEK-JUROVSKI DOL-LENART;08616;VOSEK-JUROVSKI DOL;5500;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;164573;556748;1;UDELEŽENEC;23;MOŠKI;LENART;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;03;03;,00;,00
2731;Z MATERIALNO ŠKODO;;17.02.2026;16;NE;CESTA;REGIONALNA CESTA III. REDA;00749;VOSEK-JUROVSKI DOL-LENART;08616;VOSEK-JUROVSKI DOL;5500;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;164573;556748;2;POVZROÈITELJ;62;MOŠKI;PESNICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
2732;Z LAŽJO TELESNO POŠKODBO;;19.02.2026;14;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00654;LOGATEC-UNEC;5500;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;DEŽEVNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;80455;443605;1;UDELEŽENEC;-1;;CELJE;SLOVENIJA;;PRAVNA OSEBA;;0;0;,00;,00
2732;Z LAŽJO TELESNO POŠKODBO;;19.02.2026;14;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00654;LOGATEC-UNEC;5500;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;DEŽEVNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;80455;443605;2;UDELEŽENEC;23;MOŠKI;;BOSNA IN HERCEGOVINA;LAŽJA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
2732;Z LAŽJO TELESNO POŠKODBO;;19.02.2026;14;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00654;LOGATEC-UNEC;5500;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;DEŽEVNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;80455;443605;3;POVZROÈITELJ;27;MOŠKI;;BOSNA IN HERCEGOVINA;LAŽJA TELESNA POŠKODBA;VOZNIK TOVORNEGA VOZILA;DA;8;4;,00;,00
2732;Z LAŽJO TELESNO POŠKODBO;;19.02.2026;14;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00654;LOGATEC-UNEC;5500;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;DEŽEVNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;80455;443605;4;UDELEŽENEC;52;MOŠKI;IZDANO V DRUGI DRŽAVI;MADŽARSKA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;23;03;,00;,00
2733;Z LAŽJO TELESNO POŠKODBO;;01.03.2026;17;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;35027;NIZKA;0;NI ODSEKOV;22;CESTA;OSTALO;ÈELNO TRÈENJE;JASNO;REDEK;SUHO;ASFALT;130525;493267;1;POVZROÈITELJ;70;ŽENSKI;MOZIRJE;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;45;10;,00;,00
2734;Z LAŽJO TELESNO POŠKODBO;;01.03.2026;17;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00613;ŠENTVID - KOSEZE;2691;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;104288;458245;1;UDELEŽENEC;-1;;CELJE;SLOVENIJA;;PRAVNA OSEBA;;0;0;,00;,00
2734;Z LAŽJO TELESNO POŠKODBO;;01.03.2026;17;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00613;ŠENTVID - KOSEZE;2691;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;104288;458245;2;POVZROÈITELJ;23;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;04;11;,00;,00
2734;Z LAŽJO TELESNO POŠKODBO;;01.03.2026;17;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00613;ŠENTVID - KOSEZE;2691;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;104288;458245;3;UDELEŽENEC;46;MOŠKI;IZDANO V DRUGI DRŽAVI;HRVAŠKA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;28;05;,00;,00
2734;Z LAŽJO TELESNO POŠKODBO;;01.03.2026;17;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00613;ŠENTVID - KOSEZE;2691;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;104288;458245;4;UDELEŽENEC;50;MOŠKI;IZDANO V DRUGI DRŽAVI;HRVAŠKA;LAŽJA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
2735;Z MATERIALNO ŠKODO;;06.03.2026;7;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;39045;PODGORCI;0;NI ODSEKOV;10;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;REDEK;SUHO;ASFALT;143419;581584;1;UDELEŽENEC;43;ŽENSKI;ORMOŽ;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;23;8;,00;,00
2735;Z MATERIALNO ŠKODO;;06.03.2026;7;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;39045;PODGORCI;0;NI ODSEKOV;10;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;REDEK;SUHO;ASFALT;143419;581584;2;POVZROÈITELJ;68;MOŠKI;ORMOŽ;SLOVENIJA;BREZ POŠKODBE;VOZNIK MOPEDA DO 25 KM/H;DA;0;0;,00;,00
2736;Z MATERIALNO ŠKODO;;11.02.2026;22;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;35026;NAZARJE;00003;LESARSKA CESTA;10;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;REDEK;SUHO;ASFALT;130924;495846;1;POVZROÈITELJ;57;ŽENSKI;MOZIRJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;39;6;,00;,00
2737;Z LAŽJO TELESNO POŠKODBO;PIRAN;05.03.2026;22;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;40007;PORTOROŽ;00027;ŠENTJANE;65;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;OBLAÈNO;NEZNANO;VLAŽNO;ASFALT;42986;390680;1;UDELEŽENEC;42;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;OSTALO;;0;0;,00;,00
2737;Z LAŽJO TELESNO POŠKODBO;PIRAN;05.03.2026;22;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;40007;PORTOROŽ;00027;ŠENTJANE;65;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;OBLAÈNO;NEZNANO;VLAŽNO;ASFALT;42986;390680;2;UDELEŽENEC;18;MOŠKI;;SLOVENIJA;LAŽJA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
2737;Z LAŽJO TELESNO POŠKODBO;PIRAN;05.03.2026;22;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;40007;PORTOROŽ;00027;ŠENTJANE;65;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;OBLAÈNO;NEZNANO;VLAŽNO;ASFALT;42986;390680;3;UDELEŽENEC;19;MOŠKI;KOPER;SLOVENIJA;LAŽJA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
2737;Z LAŽJO TELESNO POŠKODBO;PIRAN;05.03.2026;22;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;40007;PORTOROŽ;00027;ŠENTJANE;65;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;OBLAÈNO;NEZNANO;VLAŽNO;ASFALT;42986;390680;4;POVZROÈITELJ;18;MOŠKI;PIRAN;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;00;11;,00;,00
2737;Z LAŽJO TELESNO POŠKODBO;PIRAN;05.03.2026;22;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;40007;PORTOROŽ;00027;ŠENTJANE;65;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;OBLAÈNO;NEZNANO;VLAŽNO;ASFALT;42986;390680;5;UDELEŽENEC;18;MOŠKI;;SLOVENIJA;LAŽJA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
2737;Z LAŽJO TELESNO POŠKODBO;PIRAN;05.03.2026;22;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;40007;PORTOROŽ;00027;ŠENTJANE;65;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;OBLAÈNO;NEZNANO;VLAŽNO;ASFALT;42986;390680;6;UDELEŽENEC;18;MOŠKI;PIRAN;SLOVENIJA;HUDA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
2738;Z LAŽJO TELESNO POŠKODBO;RADLJE OB DRAVI;04.03.2026;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;43036;VUZENICA;00010;SPLAVARSKA ULICA;34;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;ÈELNO TRÈENJE;JASNO;REDEK;SUHO;ASFALT;162037;512412;1;POVZROÈITELJ;53;ŽENSKI;RADLJE OB DRAVI;SLOVENIJA;LAŽJA TELESNA POŠKODBA;KOLESAR;DA;0;0;,00;,00
2738;Z LAŽJO TELESNO POŠKODBO;RADLJE OB DRAVI;04.03.2026;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;43036;VUZENICA;00010;SPLAVARSKA ULICA;34;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;ÈELNO TRÈENJE;JASNO;REDEK;SUHO;ASFALT;162037;512412;2;UDELEŽENEC;16;MOŠKI;RADLJE OB DRAVI;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK MOPEDA DO 25 KM/H;DA;0;0;,00;,00
2739;Z MATERIALNO ŠKODO;RAVNE NA KOROŠKEM;02.03.2026;13;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;45031;RAVNE NA KOROŠKEM;00012;OB SUHI;27;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NEZNANO;SUHO;ASFALT;155718;497539;1;POVZROÈITELJ;66;MOŠKI;RAVNE NA KOROŠKEM;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;42;08;,00;,00
2739;Z MATERIALNO ŠKODO;RAVNE NA KOROŠKEM;02.03.2026;13;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;45031;RAVNE NA KOROŠKEM;00012;OB SUHI;27;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;NEZNANO;SUHO;ASFALT;155718;497539;2;UDELEŽENEC;33;MOŠKI;RAVNE NA KOROŠKEM;SLOVENIJA;BREZ POŠKODBE;OSTALO;NEZNANO;0;0;,00;,00
2740;Z MATERIALNO ŠKODO;TOLMIN;05.03.2026;19;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;55069;PODBRDO;0;NI ODSEKOV;33;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;REDEK;SUHO;ASFALT;119848;420684;1;UDELEŽENEC;85;MOŠKI;TOLMIN;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;55;07;,00;,00
2740;Z MATERIALNO ŠKODO;TOLMIN;05.03.2026;19;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;55069;PODBRDO;0;NI ODSEKOV;33;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;REDEK;SUHO;ASFALT;119848;420684;2;UDELEŽENEC;54;ŽENSKI;TOLMIN;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;25;05;,00;,00
2741;Z MATERIALNO ŠKODO;;06.03.2026;7;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00046;DOMŽALE-ŠENTJAKOB;200;CESTA;PREMIKI Z VOZILOM;BOÈNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;110469;470069;1;UDELEŽENEC;41;MOŠKI;ŠENTJUR PRI CELJU;SLOVENIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;22;07;,00;,00
2741;Z MATERIALNO ŠKODO;;06.03.2026;7;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00046;DOMŽALE-ŠENTJAKOB;200;CESTA;PREMIKI Z VOZILOM;BOÈNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;110469;470069;2;POVZROÈITELJ;62;ŽENSKI;DOMŽALE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;35;10;,00;,00
2742;Z MATERIALNO ŠKODO;KRANJ;04.03.2026;11;NE;CESTA;REGIONALNA CESTA II. REDA;00411;KRANJ Z-PODBREZJE-ÈRNIVEC;01428;POLICA-PODTABOR;2300;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;KOLONA VOZIL;SUHO;ASFALT;126185;446723;1;POVZROÈITELJ;31;MOŠKI;;AVSTRIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;13;03;,00;,00
2742;Z MATERIALNO ŠKODO;KRANJ;04.03.2026;11;NE;CESTA;REGIONALNA CESTA II. REDA;00411;KRANJ Z-PODBREZJE-ÈRNIVEC;01428;POLICA-PODTABOR;2300;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;KOLONA VOZIL;SUHO;ASFALT;126185;446723;2;UDELEŽENEC;25;ŽENSKI;RADOVLJICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;06;11;,00;,00
